Country;Country Code;District;District Code;Cadastre;Cadastre Code
Czech Republic;CZ;Plzeň-jih;3406;Dvorec;703460
Czech Republic;CZ;Plzeň-jih;3406;Háje u Vodokrt;784371
Czech Republic;CZ;Plzeň-jih;3406;Holýšov;641553
Czech Republic;CZ;Plzeň-jih;3406;Honezovice;641758
Czech Republic;CZ;Plzeň-jih;3406;Horní Kamenice u Staňkova;643076
Czech Republic;CZ;Plzeň-jih;3406;Horní Lukavice;629693
Czech Republic;CZ;Plzeň-jih;3406;Horšice;644838
Czech Republic;CZ;Plzeň-jih;3406;Horušany;751596
Czech Republic;CZ;Plzeň-jih;3406;Hořehledy;765902
Czech Republic;CZ;Plzeň-jih;3406;Hořice;623521
Czech Republic;CZ;Plzeň-jih;3406;Hoříkovice u Chotěšova;671088
Czech Republic;CZ;Plzeň-jih;3406;Hradec u Stoda;646750
Czech Republic;CZ;Plzeň-jih;3406;Hradišťany;641766
Czech Republic;CZ;Plzeň-jih;3406;Hradiště u Blovic;605751
Czech Republic;CZ;Plzeň-jih;3406;Hradiště u Kasejovic;647471
Czech Republic;CZ;Plzeň-jih;3406;Hradišťská Lhotka;647578
Czech Republic;CZ;Plzeň-jih;3406;Hradišťský Újezd;647586
Czech Republic;CZ;Plzeň-jih;3406;Chloumek u Kasejovic;664294
Czech Republic;CZ;Plzeň-jih;3406;Chlum u Blovic;651516
Czech Republic;CZ;Plzeň-jih;3406;Chlumčany u Přeštic;651737
Czech Republic;CZ;Plzeň-jih;3406;Chlumy;651851
Czech Republic;CZ;Plzeň-jih;3406;Chocenice;651982
Czech Republic;CZ;Plzeň-jih;3406;Chocenická Lhota;652008
Czech Republic;CZ;Plzeň-jih;3406;Chocenický Újezd;652016
Czech Republic;CZ;Plzeň-jih;3406;Chotěšov;653161
Czech Republic;CZ;Plzeň-jih;3406;Chynín;796239
Czech Republic;CZ;Plzeň-jih;3406;Jarov u Blovic;657603
Czech Republic;CZ;Plzeň-jih;3406;Kasejovice;664308
Czech Republic;CZ;Plzeň-jih;3406;Kbel u Přeštic;664588
Czech Republic;CZ;Plzeň-jih;3406;Kbelnice u Letin;680583
Czech Republic;CZ;Plzeň-jih;3406;Kladrubce;665291
Czech Republic;CZ;Plzeň-jih;3406;Klášter u Nepomuka;665495
Czech Republic;CZ;Plzeň-jih;3406;Klikařov;704211
Czech Republic;CZ;Plzeň-jih;3406;Kloušov;693171
Czech Republic;CZ;Plzeň-jih;3406;Knihy;784389
Czech Republic;CZ;Plzeň-jih;3406;Kokořov;797103
Czech Republic;CZ;Plzeň-jih;3406;Komorno;668842
Czech Republic;CZ;Plzeň-jih;3406;Kotouň;713023
Czech Republic;CZ;Plzeň-jih;3406;Kotousov;651991
Czech Republic;CZ;Plzeň-jih;3406;Kotovice;671096
Czech Republic;CZ;Plzeň-jih;3406;Kozlovice u Nepomuka;671746
Czech Republic;CZ;Plzeň-jih;3406;Kramolín u Nepomuka;673099
Czech Republic;CZ;Plzeň-jih;3406;Krasavce;629707
Czech Republic;CZ;Plzeň-jih;3406;Kucíny;735931
Czech Republic;CZ;Plzeň-jih;3406;Kvíčovice;678333
Czech Republic;CZ;Plzeň-jih;3406;Lelov;755508
Czech Republic;CZ;Plzeň-jih;3406;Letiny;680605
Czech Republic;CZ;Plzeň-jih;3406;Libákovice;745081
Czech Republic;CZ;Plzeň-jih;3406;Lipnice u Spáleného Poříčí;684139
Czech Republic;CZ;Plzeň-jih;3406;Lisov;646768
Czech Republic;CZ;Plzeň-jih;3406;Lišice u Dolní Lukavice;629715
Czech Republic;CZ;Plzeň-jih;3406;Líšina;684996
Czech Republic;CZ;Plzeň-jih;3406;Liškov;618802
Czech Republic;CZ;Plzeň-jih;3406;Losina;653179
Czech Republic;CZ;Plzeň-jih;3406;Louňová;687341
Czech Republic;CZ;Plzeň-jih;3406;Lučiště;765911
Czech Republic;CZ;Plzeň-jih;3406;Lužany u Přeštic;689181
Czech Republic;CZ;Plzeň-jih;3406;Malinec;664596
Czech Republic;CZ;Plzeň-jih;3406;Maňovice;694550
Czech Republic;CZ;Plzeň-jih;3406;Mantov;653187
Czech Republic;CZ;Plzeň-jih;3406;Měcholupy u Blovic;692743
Czech Republic;CZ;Plzeň-jih;3406;Měrčín;618811
Czech Republic;CZ;Plzeň-jih;3406;Merklín u Přeštic;693197
Czech Republic;CZ;Plzeň-jih;3406;Mileč;694568
Czech Republic;CZ;Plzeň-jih;3406;Milínov u Nezvěstic;704466
Czech Republic;CZ;Plzeň-jih;3406;Mířovice;780375
Czech Republic;CZ;Plzeň-jih;3406;Míšov;607924
Czech Republic;CZ;Plzeň-jih;3406;Míšov v Brdech;930181
Czech Republic;CZ;Plzeň-jih;3406;Mítov;706540
Czech Republic;CZ;Plzeň-jih;3406;Mladý Smolivec;697192
Czech Republic;CZ;Plzeň-jih;3406;Mohelnice u Nepomuka;697982
Czech Republic;CZ;Plzeň-jih;3406;Nebílovy;704075
Czech Republic;CZ;Plzeň-jih;3406;Nechanice u Nových Mitrovic;702447
Czech Republic;CZ;Plzeň-jih;3406;Nekvasovy;702757
Czech Republic;CZ;Plzeň-jih;3406;Nemněnice;615960
Czech Republic;CZ;Plzeň-jih;3406;Nepomuk;703478
Czech Republic;CZ;Plzeň-jih;3406;Netunice;704083
Czech Republic;CZ;Plzeň-jih;3406;Neuměř;704164
Czech Republic;CZ;Plzeň-jih;3406;Neurazy;704229
Czech Republic;CZ;Plzeň-jih;3406;Nezdice nad Úhlavou;607959
Czech Republic;CZ;Plzeň-jih;3406;Nezdřev;704458
Czech Republic;CZ;Plzeň-jih;3406;Nová Ves u Horažďovic;713031
Czech Republic;CZ;Plzeň-jih;3406;Nová Ves u Nepomuka;705942
Czech Republic;CZ;Plzeň-jih;3406;Nová Ves u Plzně;705551
Czech Republic;CZ;Plzeň-jih;3406;Nové Mitrovice;706558
Czech Republic;CZ;Plzeň-jih;3406;Novotníky;726974
Czech Republic;CZ;Plzeň-jih;3406;Oplot;626805
Czech Republic;CZ;Plzeň-jih;3406;Osek u Vodokrt;784397
Czech Republic;CZ;Plzeň-jih;3406;Oselce;713040
Czech Republic;CZ;Plzeň-jih;3406;Otěšice;716472
Czech Republic;CZ;Plzeň-jih;3406;Partoltice;718114
Czech Republic;CZ;Plzeň-jih;3406;Planiny;706566
Czech Republic;CZ;Plzeň-jih;3406;Plevňov;745090
Czech Republic;CZ;Plzeň-jih;3406;Podhůří u Nepomuka;723801
Czech Republic;CZ;Plzeň-jih;3406;Polánka u Kasejovic;664316
Czech Republic;CZ;Plzeň-jih;3406;Polánka u Nepomuka;725056
Czech Republic;CZ;Plzeň-jih;3406;Prádlo;726982
Czech Republic;CZ;Plzeň-jih;3406;Přebudov;665304
Czech Republic;CZ;Plzeň-jih;3406;Předenice;704091
Czech Republic;CZ;Plzeň-jih;3406;Přestavlky u Dnešic;626813
Czech Republic;CZ;Plzeň-jih;3406;Přešín;796247
Czech Republic;CZ;Plzeň-jih;3406;Přeštice;735256
Czech Republic;CZ;Plzeň-jih;3406;Příchovice u Přeštic;735949
Czech Republic;CZ;Plzeň-jih;3406;Ptenín;736601
Czech Republic;CZ;Plzeň-jih;3406;Radkovice u Příchovic;735957
Czech Republic;CZ;Plzeň-jih;3406;Radochovy;738191
Czech Republic;CZ;Plzeň-jih;3406;Radošice;738492
Czech Republic;CZ;Plzeň-jih;3406;Robčice u Štěnovic;775657
Czech Republic;CZ;Plzeň-jih;3406;Roupov;741892
Czech Republic;CZ;Plzeň-jih;3406;Řenče;745103
Czech Republic;CZ;Plzeň-jih;3406;Řesanice;664324
Czech Republic;CZ;Plzeň-jih;3406;Seč u Blovic;746436
Czech Republic;CZ;Plzeň-jih;3406;Sedliště nad Úslavou;786179
Czech Republic;CZ;Plzeň-jih;3406;Skašov;748218
Czech Republic;CZ;Plzeň-jih;3406;Skočice u Přeštic;748323
Czech Republic;CZ;Plzeň-jih;3406;Smederov;795551
Czech Republic;CZ;Plzeň-jih;3406;Snopoušovy;629723
Czech Republic;CZ;Plzeň-jih;3406;Soběkury;751600
Czech Republic;CZ;Plzeň-jih;3406;Soběsuky u Nepomuka;751855
Czech Republic;CZ;Plzeň-jih;3406;Spálené Poříčí;752703
Czech Republic;CZ;Plzeň-jih;3406;Srby nad Úslavou;786187
Czech Republic;CZ;Plzeň-jih;3406;Starý Smolivec;697206
Czech Republic;CZ;Plzeň-jih;3406;Stod;755516
Czech Republic;CZ;Plzeň-jih;3406;Struhaře;757021
Czech Republic;CZ;Plzeň-jih;3406;Střelice;646776
Czech Republic;CZ;Plzeň-jih;3406;Střížovice u Plzně;758124
Czech Republic;CZ;Plzeň-jih;3406;Svárkov;680613
Czech Republic;CZ;Plzeň-jih;3406;Šlovice u Plzně;762831
Czech Republic;CZ;Plzeň-jih;3406;Štěnovice;763349
Czech Republic;CZ;Plzeň-jih;3406;Štichov;678341
Czech Republic;CZ;Plzeň-jih;3406;Štítov u Blovic;763985
Czech Republic;CZ;Plzeň-jih;3406;Těnovice;765929
Czech Republic;CZ;Plzeň-jih;3406;Tojice;786195
Czech Republic;CZ;Plzeň-jih;3406;Třebčice;697991
Czech Republic;CZ;Plzeň-jih;3406;Týnec u Chotěšova;653217
Czech Republic;CZ;Plzeň-jih;3406;Týniště u Horšic;644846
Czech Republic;CZ;Plzeň-jih;3406;Újezd u Horšic;644854
Czech Republic;CZ;Plzeň-jih;3406;Újezd u Kasejovic;664332
Czech Republic;CZ;Plzeň-jih;3406;Únětice u Blovic;774421
Czech Republic;CZ;Plzeň-jih;3406;Útušice;775665
Czech Republic;CZ;Plzeň-jih;3406;Ves Touškov;780383
Czech Republic;CZ;Plzeň-jih;3406;Víska;698008
Czech Republic;CZ;Plzeň-jih;3406;Vlčí;783650
Czech Republic;CZ;Plzeň-jih;3406;Vlčice u Blovic;783757
Czech Republic;CZ;Plzeň-jih;3406;Vlčtejn;783919
Czech Republic;CZ;Plzeň-jih;3406;Vlkov u Spáleného Poříčí;752711
Czech Republic;CZ;Plzeň-jih;3406;Vodní Újezd;627623
Czech Republic;CZ;Plzeň-jih;3406;Vodokrty;784401
Czech Republic;CZ;Plzeň-jih;3406;Vojovice;784613
Czech Republic;CZ;Plzeň-jih;3406;Vrčeň;786209
Czech Republic;CZ;Plzeň-jih;3406;Vstiš;786985
Czech Republic;CZ;Plzeň-jih;3406;Všekary;704172
Czech Republic;CZ;Plzeň-jih;3406;Zahorčičky;789801
Czech Republic;CZ;Plzeň-jih;3406;Záhoří u Milče;694576
Czech Republic;CZ;Plzeň-jih;3406;Zahrádka u Čížkova;624098
Czech Republic;CZ;Plzeň-jih;3406;Zálesí u Příchovic;735965
Czech Republic;CZ;Plzeň-jih;3406;Záluží;671118
